image_url,cluster_id
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003598192/cxbfIAuaQkSs2MD47ofAcP_null_bigImg_1766562047.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019302811/cLsUIb74Q9u7UKnU8H44Oy_null_bigImg_1766562044.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007072541/dIoRfp_OQQS6cBZt_0uXDb_null_bigImg_1766562039.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024609663/eQ7ENjbwRqiGd9R1pU43Oi_null_bigImg_1766562033.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034170557/f2E7RaLxQauuQRp3adV0Xi_null_bigImg_1766562032.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001629221/dFLuMhovT0uZ7ZFeYKeepc_null_bigImg_1766562024.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024805246/dysNs4xrQyS45i4RPv554j_null_bigImg_1766562024.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034170557/f2E7RaLxQauuQRp3adV0Xi_null_bigImg_1766562022.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020606002/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766562022.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004167427/c56z8v96TgmaEZmjYseyw-_null_bigImg_1766562019.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025171317/eCVSoSBcQuyvK7iX6mzG1p_null_bigImg_1766562018.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037445873/e65y9VmFQf65yhvIbyz2th_null_bigImg_1766562017.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020606002/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766562016.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036953794/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766562015.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010926626/dx1mhkw-TIS24I03Rh28Jg_null_bigImg_1766562015.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001629221/dFLuMhovT0uZ7ZFeYKeepc_null_bigImg_1766562014.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080041180540/edPH7_W4SM2rfM5HTQPlvN_null_bigImg_1766562011.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037445873/e65y9VmFQf65yhvIbyz2th_null_bigImg_1766562010.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005406097/cCJNLnWxTyKQ6U2FHuIKsP_null_bigImg_1766562005.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033141732/cE33IaFpRSedR7lnM-WUg0_null_bigImg_1766562003.jpg,0
